id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small
6048,2.0,2.0,0.0,71.0,71.0,5,1.0,5,19.365787,-99.14261,03300,portales sur,3200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45070.42253521127,3.2,0.04507042253521127
37306,2.0,2.0,1.0,74.0,74.0,4,1.0,4,19.36912,-99.149814,03303,portales norte,3230000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43648.64864864865,3.23,0.04364864864864865
10715,2.0,2.0,0.0,90.0,90.0,1,1.0,1,19.361371,-99.204151,01710,las águilas,6118494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67983.26666666666,6.118494,0.06798326666666667
20164,2.0,2.0,0.0,95.0,95.0,2022,1.0,0,19.4095959115,-99.1476109047,06720,doctores,2815000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29631.57894736842,2.815,0.02963157894736842
38472,2.0,2.0,1.0,96.0,96.0,2022,1.0,0,19.4333371,-99.1663083,06500,cuauhtémoc,6055154.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,63074.520833333336,6.055154,0.06307452083333334
27665,2.0,2.0,0.0,118.0,105.0,0,1.0,0,19.382533,-99.162852,03020,,4956000.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,42000.0,4.956,0.042
1887,2.0,2.0,0.0,79.0,79.0,6,1.0,6,19.366601,-99.271456,05320,el yaqui,3700000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46835.443037974685,3.7,0.04683544303797468
9406,3.0,3.0,0.0,130.0,130.0,1,1.0,1,19.485318,-99.209516,02710,san pedro xalpa,4800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36923.07692307692,4.8,0.03692307692307692
406,2.0,2.0,0.0,91.0,91.0,1,1.0,1,19.3781007,-99.1560696,03650,letrán valle,5000000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,54945.054945054944,5.0,0.054945054945054944
38473,3.0,2.0,1.0,157.0,157.0,0,4.0,0,19.5004902,-99.125569,07369,residencial zacatenco,6211600.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39564.331210191085,6.2116,0.03956433121019109
2247,2.0,2.0,0.0,91.0,91.0,6,1.0,6,19.378705,-99.255123,01330,paseo de las lomas,5300000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58241.758241758245,5.3,0.05824175824175824
11410,4.0,4.0,0.0,70.0,207.0,10,3.0,10,19.398291,-99.165659,03100,del valle norte,7500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,107142.85714285714,7.5,0.10714285714285715
2973,1.0,1.0,0.0,41.0,41.0,1,1.0,1,19.442783,-99.09055,15510,pensador mexicano,1394050.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34001.21951219512,1.39405,0.034001219512195126
12459,2.0,2.0,1.0,77.0,77.0,1,1.0,1,19.383882,-99.196316,01180,carola,3790000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49220.77922077922,3.79,0.04922077922077922
22018,3.0,2.0,0.0,190.0,190.0,42,1.0,42,19.436371,-99.204426,11530,polanco ii sección,10500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55263.15789473684,10.5,0.05526315789473684
6005,2.0,1.0,1.0,67.0,67.0,1,1.0,1,19.404173,-99.15721,06760,roma sur,2690000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40149.253731343284,2.69,0.04014925373134329
27702,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2168933.6,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33889.5875,2.1689336,0.0338895875
5806,4.0,2.0,1.0,180.0,202.0,1,3.0,1,19.361694,-99.157542,03340,general pedro maria anaya,7000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38888.88888888889,7.0,0.03888888888888889
8692,3.0,3.0,1.0,285.0,285.0,19,1.0,19,19.399668,-99.25648,05129,lomas del chamizal,15000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52631.57894736842,15.0,0.05263157894736842
36057,3.0,4.0,0.0,412.0,412.0,0,1.0,0,19.4333865,-99.1996589,11550,polanco iii sección,25000000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,60679.611650485436,25.0,0.06067961165048544
33727,2.0,2.0,0.0,95.0,95.0,0,1.0,0,19.3813935,-99.1853102,,santa maria nonoalco,3900000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,41052.63157894737,3.9,0.04105263157894737
27846,2.0,2.0,0.0,77.0,70.0,0,1.0,0,19.400189,-99.169448,03100,,4787072.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,62169.76623376623,4.787072,0.06216976623376623
22425,2.0,2.0,0.0,85.0,85.0,1,1.0,1,19.317239,-99.166438,04300,ajusco,3247200.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38202.35294117647,3.2472,0.038202352941176465
7279,3.0,2.0,0.0,86.0,86.0,19,1.0,19,19.310997,-99.22387,10700,héroes de padierna,3500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40697.67441860465,3.5,0.04069767441860465
250,1.0,1.0,0.0,61.0,61.0,1,1.0,1,19.3639249,-99.1575345,03300,portales norte,2975000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48770.49180327869,2.975,0.048770491803278686
8789,2.0,2.0,0.0,97.0,97.0,2,1.0,2,19.408259,-99.17556,06100,hipódromo,8500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,87628.86597938144,8.5,0.08762886597938144
27807,3.0,3.0,0.0,134.0,118.0,0,1.0,0,19.407117,-99.159436,06760,roma sur,7008000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,52298.50746268657,7.008,0.05229850746268657
25733,2.0,2.0,0.0,83.0,83.0,0,1.0,0,19.445419,-99.171396,11330,,3441910.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,41468.79518072289,3.44191,0.04146879518072289
4152,3.0,2.0,1.0,108.0,108.0,9,1.0,9,19.358833,-99.19583,01010,los alpes,7990000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,73981.48148148147,7.99,0.07398148148148148
22569,3.0,1.0,1.0,90.0,90.0,30,1.0,30,19.510589,-99.140476,07320,la escalera,3400000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37777.77777777778,3.4,0.03777777777777778
1602,3.0,3.0,1.0,260.0,260.0,11,1.0,11,19.391748,-99.250323,05120,bosques de las lomas,13900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53461.53846153846,13.9,0.05346153846153846
10705,4.0,3.0,1.0,200.0,150.0,1,3.0,1,19.444826,-99.107656,15300,20 de noviembre,9000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45000.0,9.0,0.045
27444,2.0,2.0,0.0,66.0,64.0,0,1.0,0,19.449422,-99.133193,06200,morelos,3650350.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,55308.333333333336,3.65035,0.055308333333333334
27024,2.0,1.0,0.0,63.0,56.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3277140.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,52018.09523809524,3.27714,0.05201809523809524
11197,2.0,1.0,0.0,61.0,61.0,12,1.0,12,19.403958,-99.141167,06880,algarin,2850000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46721.311475409835,2.85,0.04672131147540984
37897,2.0,2.0,1.0,102.0,102.0,9,1.0,9,19.3295108,-99.2293924,10130,san jerónimo lídice,4890000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,47941.17647058824,4.89,0.04794117647058824
23011,2.0,2.0,0.0,76.0,76.0,1,1.0,1,19.359089,-99.194115,01010,los alpes,5520000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72631.57894736843,5.52,0.07263157894736842
13488,2.0,1.0,0.0,69.0,69.0,13,1.0,13,19.391896,-99.140265,03410,álamos,3101438.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44948.3768115942,3.101438,0.0449483768115942
8026,2.0,2.0,0.0,104.0,104.0,14,1.0,14,19.37271,-99.158364,03310,santa cruz atoyac,4024000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38692.307692307695,4.024,0.03869230769230769
25691,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2212149.77,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34564.84015625,2.21214977,0.03456484015625
12143,2.0,2.0,1.0,74.0,74.0,7,1.0,7,19.3835208,-99.1864658,03700,santa maria nonoalco,3545000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47905.40540540541,3.545,0.04790540540540541
27027,2.0,2.0,0.0,77.0,77.0,0,1.0,0,19.445419,-99.171396,11330,,3385138.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,43962.831168831166,3.385138,0.043962831168831165
27026,2.0,1.0,0.0,70.0,70.0,0,1.0,0,19.375428,-99.14335,03660,,2465750.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,35225.0,2.46575,0.035225
9680,3.0,2.0,0.0,110.0,110.0,1,1.0,1,19.442115,-99.183121,11320,anáhuac i sección,7400000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,67272.72727272728,7.4,0.06727272727272728
27670,2.0,2.0,0.0,68.0,65.0,0,1.0,0,19.433338,-99.166856,06500,,4528525.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,66595.95588235294,4.528525,0.06659595588235294
2132,3.0,2.0,1.0,139.0,139.0,4,1.0,4,19.346789,-99.256253,05600,san mateo tlaltenango,8203592.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59018.647482014385,8.203592,0.05901864748201439
33964,2.0,2.0,0.0,91.0,91.0,1,1.0,1,19.4466085,-99.181533,,anahuac,6200000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,68131.86813186813,6.2,0.06813186813186814
32196,3.0,2.0,0.0,119.0,119.0,0,1.0,0,19.3727308,-99.1378072,03510,zacahuitzco,4658250.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39144.95798319328,4.65825,0.03914495798319328
2715,2.0,2.0,1.0,130.0,130.0,7,1.0,7,19.4376603755,-99.2013760367,11550,polanco iv sección,13000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,100000.0,13.0,0.1
13653,2.0,2.0,0.0,142.0,142.0,27,1.0,27,19.337757,-99.207865,01080,progreso tizapan,4600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32394.3661971831,4.6,0.0323943661971831
10514,2.0,2.0,0.0,157.0,157.0,7,1.0,7,19.363769,-99.266013,01219,lomas de santa fe,7185000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,45764.331210191085,7.185,0.045764331210191085
11043,3.0,1.0,0.0,92.0,92.0,1,1.0,1,19.370746,-99.126062,09440,el retoño,2500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,27173.91304347826,2.5,0.02717391304347826
20091,3.0,2.0,1.0,232.0,205.0,15,3.0,15,19.30049,-99.241243,10900,san nicolás totolapan,5750000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24784.48275862069,5.75,0.024784482758620687
421,3.0,3.0,0.0,165.0,165.0,17,1.0,17,19.3629165,-99.2663023,5349,santa fe cuajimalpa,8500000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,51515.15151515151,8.5,0.051515151515151514
27699,3.0,2.0,0.0,79.0,79.0,0,1.0,0,19.458877,-99.133892,06220,peralvillo,2639080.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,33406.07594936709,2.63908,0.03340607594936709
11123,3.0,3.0,0.0,118.0,118.0,1,1.0,1,19.352793,-99.24552,01580,el rincón,7208550.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,61089.40677966102,7.20855,0.061089406779661015
19866,2.0,2.0,0.0,90.0,90.0,9,1.0,9,19.439548,-99.177232,11320,anáhuac i sección,3790000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,42111.11111111111,3.79,0.042111111111111106
27035,2.0,2.0,0.0,86.0,86.0,0,1.0,0,19.445419,-99.171396,11330,,3987675.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,46368.313953488374,3.987675,0.04636831395348837
27911,3.0,3.0,0.0,141.0,141.0,0,1.0,0,19.346008,-99.21422,01790,lomas de los ángeles del pueblo tetelpan,7342900.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,52077.304964539006,7.3429,0.05207730496453901
5014,12.0,8.0,6.0,2333.0,900.0,31,3.0,31,19.242504,-99.170032,14490,san miguel xicalco,25000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10715.816545220745,25.0,0.010715816545220745
31903,2.0,2.0,1.0,188.0,188.0,0,1.0,0,19.4046152,-99.1662218,06760,roma sur,8850000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,47074.46808510638,8.85,0.04707446808510638
27448,2.0,2.0,0.0,145.0,85.0,0,1.0,0,19.385344,-99.26745,05129,lomas del chamizal,5308000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,36606.89655172414,5.308,0.03660689655172414
6497,2.0,3.0,0.0,125.0,125.0,6,1.0,6,19.414584,-99.15668,06700,roma norte,9300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74400.0,9.3,0.0744
33349,3.0,3.0,1.0,149.0,269.0,15,3.0,15,19.2991252,-99.1567762,04730,bosques de tetlameya,15000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100671.14093959732,15.0,0.10067114093959732
12458,1.0,1.0,0.0,81.0,81.0,12,1.0,12,19.3828659,-99.1620075,03100,del valle centro,3754000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46345.67901234568,3.754,0.04634567901234568
5986,4.0,3.0,3.0,459.0,780.0,1,3.0,1,19.298662,-99.1947,14010,parque del pedregal,32000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69716.77559912854,32.0,0.06971677559912853
564,2.0,1.0,1.0,59.0,59.0,13,1.0,13,19.433426,-99.148971,06000,centro,2570000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43559.32203389831,2.57,0.043559322033898305
3384,1.0,1.0,0.0,60.0,60.0,6,1.0,6,19.357011,-99.287308,05330,lomas de memetla,3800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,63333.333333333336,3.8,0.06333333333333334
9948,2.0,2.0,0.0,150.0,150.0,36,1.0,36,19.398857,-99.162925,03810,del valle centro,4950000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33000.0,4.95,0.033
27043,2.0,2.0,0.0,85.0,85.0,0,1.0,0,19.445419,-99.171396,11330,,3852081.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,45318.6,3.852081,0.0453186
27041,2.0,2.0,0.0,77.0,77.0,0,1.0,0,19.445419,-99.171396,11330,,3326899.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,43206.48051948052,3.326899,0.04320648051948053
10418,2.0,2.0,0.0,120.0,120.0,1,1.0,1,19.411215,-99.167922,06100,hipódromo,10000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83333.33333333333,10.0,0.08333333333333333
9202,3.0,4.0,0.0,160.0,221.0,29,3.0,29,19.302606,-99.1061,04960,villa quietud,5990000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,37437.5,5.99,0.0374375
28714,2.0,2.0,0.0,73.0,73.0,0,1.0,0,19.3878022,-99.1390873,03430,josefa ortiz de domínguez,3843909.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52656.28767123288,3.843909,0.05265628767123288
2941,3.0,3.0,1.0,225.0,225.0,17,1.0,17,19.367371,-99.268664,01330,paseo de las lomas,9500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42222.22222222222,9.5,0.04222222222222222
27577,2.0,2.0,0.0,63.0,63.0,3,1.0,3,19.448956,-99.15711,06400,santa maría la ribera,3132100.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,49715.87301587302,3.1321,0.04971587301587302
27797,2.0,2.0,0.0,69.0,62.0,0,1.0,0,19.402328,-99.163566,03100,del valle centro,3191440.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,46252.75362318841,3.19144,0.04625275362318841
7116,2.0,1.0,1.0,67.0,67.0,1,1.0,1,19.481713,-99.19602,02470,ampliación petrolera,2790000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41641.79104477612,2.79,0.04164179104477612
13919,3.0,2.0,0.0,120.0,120.0,1,1.0,1,19.377382,-99.164508,03100,del valle sur,4200000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35000.0,4.2,0.035
2343,3.0,2.0,0.0,123.0,123.0,2,1.0,2,19.274409,-99.149909,14610,arenal tepepan,3873000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31487.80487804878,3.873,0.03148780487804878
8304,3.0,3.0,1.0,203.0,203.0,10,1.0,10,19.360798,-99.26948,05349,santa fe cuajimalpa,9498000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46788.17733990148,9.498,0.046788177339901475
3891,3.0,2.0,1.0,256.0,256.0,42,1.0,42,19.424574,-99.223505,11000,lomas de chapultepec vii sección,11700000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45703.125,11.7,0.045703125
